longitude,latitude,Aridity_zone,tree_cover,plot_id,min(B1_m)_0,max(B1_m)_0,avg(B1_m)_0,stdev(B1_m)_0,median(B1_m)_0,lower_quartile(B1_m)_0,upper_quartile(B1_m)_0,min(B2_m)_0,max(B2_m)_0,avg(B2_m)_0,stdev(B2_m)_0,median(B2_m)_0,lower_quartile(B2_m)_0,upper_quartile(B2_m)_0,min(B3_m)_0,max(B3_m)_0,avg(B3_m)_0,stdev(B3_m)_0,median(B3_m)_0,lower_quartile(B3_m)_0,upper_quartile(B3_m)_0,min(B4_m)_0,max(B4_m)_0,avg(B4_m)_0,stdev(B4_m)_0,median(B4_m)_0,lower_quartile(B4_m)_0,upper_quartile(B4_m)_0,min(B5_m)_0,max(B5_m)_0,avg(B5_m)_0,stdev(B5_m)_0,median(B5_m)_0,lower_quartile(B5_m)_0,upper_quartile(B5_m)_0,min(B6_m)_0,max(B6_m)_0,avg(B6_m)_0,stdev(B6_m)_0,median(B6_m)_0,lower_quartile(B6_m)_0,upper_quartile(B6_m)_0,min(B7_m)_0,max(B7_m)_0,avg(B7_m)_0,stdev(B7_m)_0,median(B7_m)_0,lower_quartile(B7_m)_0,upper_quartile(B7_m)_0,min(B8_m)_0,max(B8_m)_0,avg(B8_m)_0,stdev(B8_m)_0,median(B8_m)_0,lower_quartile(B8_m)_0,upper_quartile(B8_m)_0,min(B8A_m)_0,max(B8A_m)_0,avg(B8A_m)_0,stdev(B8A_m)_0,median(B8A_m)_0,lower_quartile(B8A_m)_0,upper_quartile(B8A_m)_0,min(B9_m)_0,max(B9_m)_0,avg(B9_m)_0,stdev(B9_m)_0,median(B9_m)_0,lower_quartile(B9_m)_0,upper_quartile(B9_m)_0,min(B11_m)_0,max(B11_m)_0,avg(B11_m)_0,stdev(B11_m)_0,median(B11_m)_0,lower_quartile(B11_m)_0,upper_quartile(B11_m)_0,min(B12_m)_0,max(B12_m)_0,avg(B12_m)_0,stdev(B12_m)_0,median(B12_m)_0,lower_quartile(B12_m)_0,upper_quartile(B12_m)_0,min(NDVI_m)_0,max(NDVI_m)_0,avg(NDVI_m)_0,stdev(NDVI_m)_0,median(NDVI_m)_0,lower_quartile(NDVI_m)_0,upper_quartile(NDVI_m)_0,min(B1_m)_1,max(B1_m)_1,avg(B1_m)_1,stdev(B1_m)_1,median(B1_m)_1,lower_quartile(B1_m)_1,upper_quartile(B1_m)_1,min(B2_m)_1,max(B2_m)_1,avg(B2_m)_1,stdev(B2_m)_1,median(B2_m)_1,lower_quartile(B2_m)_1,upper_quartile(B2_m)_1,min(B3_m)_1,max(B3_m)_1,avg(B3_m)_1,stdev(B3_m)_1,median(B3_m)_1,lower_quartile(B3_m)_1,upper_quartile(B3_m)_1,min(B4_m)_1,max(B4_m)_1,avg(B4_m)_1,stdev(B4_m)_1,median(B4_m)_1,lower_quartile(B4_m)_1,upper_quartile(B4_m)_1,min(B5_m)_1,max(B5_m)_1,avg(B5_m)_1,stdev(B5_m)_1,median(B5_m)_1,lower_quartile(B5_m)_1,upper_quartile(B5_m)_1,min(B6_m)_1,max(B6_m)_1,avg(B6_m)_1,stdev(B6_m)_1,median(B6_m)_1,lower_quartile(B6_m)_1,upper_quartile(B6_m)_1,min(B7_m)_1,max(B7_m)_1,avg(B7_m)_1,stdev(B7_m)_1,median(B7_m)_1,lower_quartile(B7_m)_1,upper_quartile(B7_m)_1,min(B8_m)_1,max(B8_m)_1,avg(B8_m)_1,stdev(B8_m)_1,median(B8_m)_1,lower_quartile(B8_m)_1,upper_quartile(B8_m)_1,min(B8A_m)_1,max(B8A_m)_1,avg(B8A_m)_1,stdev(B8A_m)_1,median(B8A_m)_1,lower_quartile(B8A_m)_1,upper_quartile(B8A_m)_1,min(B9_m)_1,max(B9_m)_1,avg(B9_m)_1,stdev(B9_m)_1,median(B9_m)_1,lower_quartile(B9_m)_1,upper_quartile(B9_m)_1,min(B11_m)_1,max(B11_m)_1,avg(B11_m)_1,stdev(B11_m)_1,median(B11_m)_1,lower_quartile(B11_m)_1,upper_quartile(B11_m)_1,min(B12_m)_1,max(B12_m)_1,avg(B12_m)_1,stdev(B12_m)_1,median(B12_m)_1,lower_quartile(B12_m)_1,upper_quartile(B12_m)_1,min(NDVI_m)_1,max(NDVI_m)_1,avg(NDVI_m)_1,stdev(NDVI_m)_1,median(NDVI_m)_1,lower_quartile(NDVI_m)_1,upper_quartile(NDVI_m)_1,min(B1_m)_2,max(B1_m)_2,avg(B1_m)_2,stdev(B1_m)_2,median(B1_m)_2,lower_quartile(B1_m)_2,upper_quartile(B1_m)_2,min(B2_m)_2,max(B2_m)_2,avg(B2_m)_2,stdev(B2_m)_2,median(B2_m)_2,lower_quartile(B2_m)_2,upper_quartile(B2_m)_2,min(B3_m)_2,max(B3_m)_2,avg(B3_m)_2,stdev(B3_m)_2,median(B3_m)_2,lower_quartile(B3_m)_2,upper_quartile(B3_m)_2,min(B4_m)_2,max(B4_m)_2,avg(B4_m)_2,stdev(B4_m)_2,median(B4_m)_2,lower_quartile(B4_m)_2,upper_quartile(B4_m)_2,min(B5_m)_2,max(B5_m)_2,avg(B5_m)_2,stdev(B5_m)_2,median(B5_m)_2,lower_quartile(B5_m)_2,upper_quartile(B5_m)_2,min(B6_m)_2,max(B6_m)_2,avg(B6_m)_2,stdev(B6_m)_2,median(B6_m)_2,lower_quartile(B6_m)_2,upper_quartile(B6_m)_2,min(B7_m)_2,max(B7_m)_2,avg(B7_m)_2,stdev(B7_m)_2,median(B7_m)_2,lower_quartile(B7_m)_2,upper_quartile(B7_m)_2,min(B8_m)_2,max(B8_m)_2,avg(B8_m)_2,stdev(B8_m)_2,median(B8_m)_2,lower_quartile(B8_m)_2,upper_quartile(B8_m)_2,min(B8A_m)_2,max(B8A_m)_2,avg(B8A_m)_2,stdev(B8A_m)_2,median(B8A_m)_2,lower_quartile(B8A_m)_2,upper_quartile(B8A_m)_2,min(B9_m)_2,max(B9_m)_2,avg(B9_m)_2,stdev(B9_m)_2,median(B9_m)_2,lower_quartile(B9_m)_2,upper_quartile(B9_m)_2,min(B11_m)_2,max(B11_m)_2,avg(B11_m)_2,stdev(B11_m)_2,median(B11_m)_2,lower_quartile(B11_m)_2,upper_quartile(B11_m)_2,min(B12_m)_2,max(B12_m)_2,avg(B12_m)_2,stdev(B12_m)_2,median(B12_m)_2,lower_quartile(B12_m)_2,upper_quartile(B12_m)_2,min(NDVI_m)_2,max(NDVI_m)_2,avg(NDVI_m)_2,stdev(NDVI_m)_2,median(NDVI_m)_2,lower_quartile(NDVI_m)_2,upper_quartile(NDVI_m)_2
25.10791219,-33.58360755,Dry subhumid,0.0,0,432.0,528.0,480.51786,36.56438,500.0,436.0,510.5,538.0,892.0,689.1875,92.36787,686.5,610.0,752.0,767.0,1304.0,992.17857,136.68861,976.0,882.0,1102.0,977.0,1604.0,1206.0625,166.77574,1201.0,1060.0,1299.5,1323.0,1957.0,1611.54464,183.66012,1617.0,1401.5,1676.0,1930.0,2614.0,2257.90179,224.28925,2267.0,1978.0,2387.0,2092.0,2783.0,2444.77679,234.75645,2452.5,2160.5,2606.0,2090.0,2972.0,2555.42857,270.67578,2635.0,2274.0,2771.5,2228.0,3000.0,2620.20536,270.0318,2628.5,2280.25,2836.5,2282.0,2626.5,2475.0625,151.37227,2501.0,2284.0,2622.0,2425.0,3358.0,2923.875,321.91676,2948.0,2577.0,3217.0,1722.5,2492.0,2102.91964,255.4307,2129.0,1822.0,2325.5,0.1713,0.27047,0.22674,0.02256,0.22577,0.20735,0.24333,432.0,528.0,480.51786,36.56438,500.0,436.0,510.5,538.0,892.0,689.1875,92.36787,686.5,610.0,752.0,767.0,1304.0,992.17857,136.68861,976.0,882.0,1102.0,977.0,1604.0,1206.0625,166.77574,1201.0,1060.0,1299.5,1323.0,1957.0,1611.54464,183.66012,1617.0,1401.5,1676.0,1930.0,2614.0,2257.90179,224.28925,2267.0,1978.0,2387.0,2092.0,2783.0,2444.77679,234.75645,2452.5,2160.5,2606.0,2090.0,2972.0,2555.42857,270.67578,2635.0,2274.0,2771.5,2228.0,3000.0,2620.20536,270.0318,2628.5,2280.25,2836.5,2282.0,2626.5,2475.0625,151.37227,2501.0,2284.0,2622.0,2425.0,3358.0,2923.875,321.91676,2948.0,2577.0,3217.0,1722.5,2492.0,2102.91964,255.4307,2129.0,1822.0,2325.5,0.1713,0.27047,0.22674,0.02256,0.22577,0.20735,0.24333,432.0,528.0,480.51786,36.56438,500.0,436.0,510.5,538.0,892.0,689.1875,92.36787,686.5,610.0,752.0,767.0,1304.0,992.17857,136.68861,976.0,882.0,1102.0,977.0,1604.0,1206.0625,166.77574,1201.0,1060.0,1299.5,1323.0,1957.0,1611.54464,183.66012,1617.0,1401.5,1676.0,1930.0,2614.0,2257.90179,224.28925,2267.0,1978.0,2387.0,2092.0,2783.0,2444.77679,234.75645,2452.5,2160.5,2606.0,2090.0,2972.0,2555.42857,270.67578,2635.0,2274.0,2771.5,2228.0,3000.0,2620.20536,270.0318,2628.5,2280.25,2836.5,2282.0,2626.5,2475.0625,151.37227,2501.0,2284.0,2622.0,2425.0,3358.0,2923.875,321.91676,2948.0,2577.0,3217.0,1722.5,2492.0,2102.91964,255.4307,2129.0,1822.0,2325.5,0.1713,0.27047,0.22674,0.02256,0.22577,0.20735,0.24333
72.59285811,24.33576033,Semiarid,0.25,1,686.5,714.5,696.85714,11.57808,690.25,686.5,705.0,792.5,967.5,886.59821,35.93029,889.5,863.5,907.0,1119.0,1363.0,1245.91071,50.23555,1244.5,1218.5,1272.5,1465.0,1930.0,1717.10714,106.84218,1739.5,1662.0,1799.0,1917.0,2168.0,2038.66071,73.55741,2049.25,1979.0,2088.5,2111.5,2391.5,2250.94643,75.46984,2259.0,2183.0,2296.0,2277.0,2575.5,2421.07143,85.22843,2406.5,2357.5,2477.5,2249.0,2871.5,2581.13393,133.64677,2579.5,2506.0,2680.0,2498.5,2813.0,2665.55357,86.74166,2657.5,2594.25,2732.0,2666.0,2724.5,2692.33929,13.87349,2689.0,2689.0,2698.5,2962.0,3322.0,3171.03571,105.42123,3212.0,3089.5,3237.5,2299.0,2652.5,2474.96429,109.49362,2514.5,2354.25,2554.5,0.07082,0.15963,0.11704,0.01754,0.11818,0.10516,0.1294,686.5,714.5,696.85714,11.57808,690.25,686.5,705.0,792.5,967.5,886.59821,35.93029,889.5,863.5,907.0,1119.0,1363.0,1245.91071,50.23555,1244.5,1218.5,1272.5,1465.0,1930.0,1717.10714,106.84218,1739.5,1662.0,1799.0,1917.0,2168.0,2038.66071,73.55741,2049.25,1979.0,2088.5,2111.5,2391.5,2250.94643,75.46984,2259.0,2183.0,2296.0,2277.0,2575.5,2421.07143,85.22843,2406.5,2357.5,2477.5,2249.0,2871.5,2581.13393,133.64677,2579.5,2506.0,2680.0,2498.5,2813.0,2665.55357,86.74166,2657.5,2594.25,2732.0,2666.0,2724.5,2692.33929,13.87349,2689.0,2689.0,2698.5,2962.0,3322.0,3171.03571,105.42123,3212.0,3089.5,3237.5,2299.0,2652.5,2474.96429,109.49362,2514.5,2354.25,2554.5,0.07082,0.15963,0.11704,0.01754,0.11818,0.10516,0.1294,686.5,714.5,696.85714,11.57808,690.25,686.5,705.0,792.5,967.5,886.59821,35.93029,889.5,863.5,907.0,1119.0,1363.0,1245.91071,50.23555,1244.5,1218.5,1272.5,1465.0,1930.0,1717.10714,106.84218,1739.5,1662.0,1799.0,1917.0,2168.0,2038.66071,73.55741,2049.25,1979.0,2088.5,2111.5,2391.5,2250.94643,75.46984,2259.0,2183.0,2296.0,2277.0,2575.5,2421.07143,85.22843,2406.5,2357.5,2477.5,2249.0,2871.5,2581.13393,133.64677,2579.5,2506.0,2680.0,2498.5,2813.0,2665.55357,86.74166,2657.5,2594.25,2732.0,2666.0,2724.5,2692.33929,13.87349,2689.0,2689.0,2698.5,2962.0,3322.0,3171.03571,105.42123,3212.0,3089.5,3237.5,2299.0,2652.5,2474.96429,109.49362,2514.5,2354.25,2554.5,0.07082,0.15963,0.11704,0.01754,0.11818,0.10516,0.1294
28.48557766,-21.76815645,Semiarid,0.15,2,382.0,396.0,390.5,4.1909,391.0,391.0,391.0,448.0,638.0,529.625,40.85298,534.0,499.5,553.0,713.0,997.0,825.05357,61.84509,822.5,778.5,865.5,1100.0,1636.0,1331.14286,111.80298,1310.0,1256.0,1413.0,1575.0,1809.0,1705.0,63.71214,1690.0,1662.0,1758.0,1864.0,2110.0,2000.42857,65.33629,1988.0,1959.0,2056.0,2050.0,2320.0,2205.80357,67.74831,2190.0,2179.0,2266.0,2188.0,2544.0,2374.35714,88.96423,2383.0,2297.0,2443.0,2368.0,2636.0,2511.64286,74.5099,2491.0,2470.0,2577.0,2435.0,2541.0,2501.28571,36.13999,2512.0,2512.0,2513.0,2909.0,3187.0,3017.375,85.41419,2990.0,2944.0,3108.0,2077.0,2414.0,2253.42857,81.719,2233.0,2208.0,2297.0,0.1358,0.19409,0.16405,0.01453,0.16633,0.15297,0.17561,382.0,396.0,390.5,4.1909,391.0,391.0,391.0,448.0,638.0,529.625,40.85298,534.0,499.5,553.0,713.0,997.0,825.05357,61.84509,822.5,778.5,865.5,1100.0,1636.0,1331.14286,111.80298,1310.0,1256.0,1413.0,1575.0,1809.0,1705.0,63.71214,1690.0,1662.0,1758.0,1864.0,2110.0,2000.42857,65.33629,1988.0,1959.0,2056.0,2050.0,2320.0,2205.80357,67.74831,2190.0,2179.0,2266.0,2188.0,2544.0,2374.35714,88.96423,2383.0,2297.0,2443.0,2368.0,2636.0,2511.64286,74.5099,2491.0,2470.0,2577.0,2435.0,2541.0,2501.28571,36.13999,2512.0,2512.0,2513.0,2909.0,3187.0,3017.375,85.41419,2990.0,2944.0,3108.0,2077.0,2414.0,2253.42857,81.719,2233.0,2208.0,2297.0,0.1358,0.19409,0.16405,0.01453,0.16633,0.15297,0.17561,382.0,396.0,390.5,4.1909,391.0,391.0,391.0,448.0,638.0,529.625,40.85298,534.0,499.5,553.0,713.0,997.0,825.05357,61.84509,822.5,778.5,865.5,1100.0,1636.0,1331.14286,111.80298,1310.0,1256.0,1413.0,1575.0,1809.0,1705.0,63.71214,1690.0,1662.0,1758.0,1864.0,2110.0,2000.42857,65.33629,1988.0,1959.0,2056.0,2050.0,2320.0,2205.80357,67.74831,2190.0,2179.0,2266.0,2188.0,2544.0,2374.35714,88.96423,2383.0,2297.0,2443.0,2368.0,2636.0,2511.64286,74.5099,2491.0,2470.0,2577.0,2435.0,2541.0,2501.28571,36.13999,2512.0,2512.0,2513.0,2909.0,3187.0,3017.375,85.41419,2990.0,2944.0,3108.0,2077.0,2414.0,2253.42857,81.719,2233.0,2208.0,2297.0,0.1358,0.19409,0.16405,0.01453,0.16633,0.15297,0.17561
24.173664300000002,-18.36578731,Dry subhumid,0.0,3,475.5,521.0,498.29464,15.63817,498.5,483.5,514.0,464.5,780.0,650.16071,74.65473,661.5,597.5,703.75,745.5,1098.0,943.33929,85.24692,955.0,880.0,1000.0,842.5,1338.0,1126.16071,108.99467,1118.5,1053.5,1227.0,1451.0,1685.0,1597.16964,54.40657,1597.5,1567.5,1630.25,2011.0,2481.5,2187.63393,90.31895,2174.75,2139.0,2206.25,2253.5,2738.0,2439.8125,93.40895,2431.5,2384.0,2469.5,2366.0,2983.0,2646.96429,108.16653,2631.5,2591.5,2703.5,2629.5,3153.5,2826.09821,102.77908,2813.25,2766.5,2881.0,2742.5,2999.5,2837.3125,74.18206,2841.0,2753.0,2860.0,3095.0,3349.0,3270.41071,59.05761,3270.25,3245.0,3318.0,2142.5,2447.0,2325.46429,74.85148,2336.0,2269.0,2387.5,0.2152,0.28346,0.24719,0.01447,0.24825,0.23601,0.25798,475.5,521.0,498.29464,15.63817,498.5,483.5,514.0,464.5,780.0,650.16071,74.65473,661.5,597.5,703.75,745.5,1098.0,943.33929,85.24692,955.0,880.0,1000.0,842.5,1338.0,1126.16071,108.99467,1118.5,1053.5,1227.0,1451.0,1685.0,1597.16964,54.40657,1597.5,1567.5,1630.25,2011.0,2481.5,2187.63393,90.31895,2174.75,2139.0,2206.25,2253.5,2738.0,2439.8125,93.40895,2431.5,2384.0,2469.5,2366.0,2983.0,2646.96429,108.16653,2631.5,2591.5,2703.5,2629.5,3153.5,2826.09821,102.77908,2813.25,2766.5,2881.0,2742.5,2999.5,2837.3125,74.18206,2841.0,2753.0,2860.0,3095.0,3349.0,3270.41071,59.05761,3270.25,3245.0,3318.0,2142.5,2447.0,2325.46429,74.85148,2336.0,2269.0,2387.5,0.2152,0.28346,0.24719,0.01447,0.24825,0.23601,0.25798,475.5,521.0,498.29464,15.63817,498.5,483.5,514.0,464.5,780.0,650.16071,74.65473,661.5,597.5,703.75,745.5,1098.0,943.33929,85.24692,955.0,880.0,1000.0,842.5,1338.0,1126.16071,108.99467,1118.5,1053.5,1227.0,1451.0,1685.0,1597.16964,54.40657,1597.5,1567.5,1630.25,2011.0,2481.5,2187.63393,90.31895,2174.75,2139.0,2206.25,2253.5,2738.0,2439.8125,93.40895,2431.5,2384.0,2469.5,2366.0,2983.0,2646.96429,108.16653,2631.5,2591.5,2703.5,2629.5,3153.5,2826.09821,102.77908,2813.25,2766.5,2881.0,2742.5,2999.5,2837.3125,74.18206,2841.0,2753.0,2860.0,3095.0,3349.0,3270.41071,59.05761,3270.25,3245.0,3318.0,2142.5,2447.0,2325.46429,74.85148,2336.0,2269.0,2387.5,0.2152,0.28346,0.24719,0.01447,0.24825,0.23601,0.25798
9.585024082,11.244139,Dry subhumid,0.0,4,1108.0,1128.0,1117.07143,4.16198,1117.0,1117.0,1117.0,1354.0,1499.0,1435.32143,32.22427,1434.5,1411.0,1462.5,1842.0,2021.0,1926.76786,40.98292,1930.0,1906.0,1955.5,2432.0,2649.0,2538.6875,54.26078,2535.5,2495.0,2583.5,2798.5,3052.0,2888.05357,56.92872,2892.75,2845.75,2913.5,2991.0,3237.5,3093.5,58.94034,3093.5,3050.5,3139.5,3253.0,3554.0,3345.0,75.23007,3325.0,3280.25,3412.5,3348.0,3681.0,3509.94643,80.88166,3491.5,3456.75,3577.0,3626.5,3956.5,3721.89286,68.82882,3715.5,3671.0,3765.0,3696.0,3818.5,3792.17857,42.87873,3818.5,3757.0,3818.5,4750.5,5107.0,4958.25,96.30543,4973.0,4918.0,5023.25,3799.0,4187.5,4044.32143,109.4051,4073.75,4027.25,4103.75,0.0676,0.12676,0.09715,0.01205,0.09621,0.08785,0.10386,1108.0,1128.0,1117.07143,4.16198,1117.0,1117.0,1117.0,1354.0,1499.0,1435.32143,32.22427,1434.5,1411.0,1462.5,1842.0,2021.0,1926.76786,40.98292,1930.0,1906.0,1955.5,2432.0,2649.0,2538.6875,54.26078,2535.5,2495.0,2583.5,2798.5,3052.0,2888.05357,56.92872,2892.75,2845.75,2913.5,2991.0,3237.5,3093.5,58.94034,3093.5,3050.5,3139.5,3253.0,3554.0,3345.0,75.23007,3325.0,3280.25,3412.5,3348.0,3681.0,3509.94643,80.88166,3491.5,3456.75,3577.0,3626.5,3956.5,3721.89286,68.82882,3715.5,3671.0,3765.0,3696.0,3818.5,3792.17857,42.87873,3818.5,3757.0,3818.5,4750.5,5107.0,4958.25,96.30543,4973.0,4918.0,5023.25,3799.0,4187.5,4044.32143,109.4051,4073.75,4027.25,4103.75,0.0676,0.12676,0.09715,0.01205,0.09621,0.08785,0.10386,1108.0,1128.0,1117.07143,4.16198,1117.0,1117.0,1117.0,1354.0,1499.0,1435.32143,32.22427,1434.5,1411.0,1462.5,1842.0,2021.0,1926.76786,40.98292,1930.0,1906.0,1955.5,2432.0,2649.0,2538.6875,54.26078,2535.5,2495.0,2583.5,2798.5,3052.0,2888.05357,56.92872,2892.75,2845.75,2913.5,2991.0,3237.5,3093.5,58.94034,3093.5,3050.5,3139.5,3253.0,3554.0,3345.0,75.23007,3325.0,3280.25,3412.5,3348.0,3681.0,3509.94643,80.88166,3491.5,3456.75,3577.0,3626.5,3956.5,3721.89286,68.82882,3715.5,3671.0,3765.0,3696.0,3818.5,3792.17857,42.87873,3818.5,3757.0,3818.5,4750.5,5107.0,4958.25,96.30543,4973.0,4918.0,5023.25,3799.0,4187.5,4044.32143,109.4051,4073.75,4027.25,4103.75,0.0676,0.12676,0.09715,0.01205,0.09621,0.08785,0.10386
-9.153832745,14.765872,Semiarid,0.0,5,939.0,975.0,948.92857,15.24092,939.0,939.0,965.0,1144.0,1316.0,1247.60714,42.77199,1247.0,1222.0,1282.0,1704.0,1980.0,1868.03571,63.07916,1873.0,1832.0,1921.0,2588.0,2956.0,2772.78571,88.80924,2778.0,2708.0,2834.0,3059.0,3277.0,3169.32143,64.51782,3159.0,3121.0,3241.0,3363.0,3516.0,3436.96429,41.38465,3433.0,3407.0,3469.0,3604.0,3746.0,3681.32143,32.7237,3677.0,3666.0,3699.0,3728.0,3928.0,3837.21429,45.20769,3834.0,3810.0,3868.0,3891.0,4030.0,3973.67857,37.91383,3982.0,3956.0,4003.0,4021.0,4117.0,4066.92857,29.52463,4050.0,4050.0,4076.0,4817.0,5041.0,4923.0,64.45689,4923.5,4861.0,4966.5,3885.0,4453.0,4065.78571,149.16479,4013.0,3977.0,4112.0,0.07885,0.11118,0.09539,0.00797,0.09713,0.08923,0.10013,939.0,975.0,948.92857,15.24092,939.0,939.0,965.0,1144.0,1316.0,1247.60714,42.77199,1247.0,1222.0,1282.0,1704.0,1980.0,1868.03571,63.07916,1873.0,1832.0,1921.0,2588.0,2956.0,2772.78571,88.80924,2778.0,2708.0,2834.0,3059.0,3277.0,3169.32143,64.51782,3159.0,3121.0,3241.0,3363.0,3516.0,3436.96429,41.38465,3433.0,3407.0,3469.0,3604.0,3746.0,3681.32143,32.7237,3677.0,3666.0,3699.0,3728.0,3928.0,3837.21429,45.20769,3834.0,3810.0,3868.0,3891.0,4030.0,3973.67857,37.91383,3982.0,3956.0,4003.0,4021.0,4117.0,4066.92857,29.52463,4050.0,4050.0,4076.0,4817.0,5041.0,4923.0,64.45689,4923.5,4861.0,4966.5,3885.0,4453.0,4065.78571,149.16479,4013.0,3977.0,4112.0,0.07885,0.11118,0.09539,0.00797,0.09713,0.08923,0.10013,939.0,975.0,948.92857,15.24092,939.0,939.0,965.0,1144.0,1316.0,1247.60714,42.77199,1247.0,1222.0,1282.0,1704.0,1980.0,1868.03571,63.07916,1873.0,1832.0,1921.0,2588.0,2956.0,2772.78571,88.80924,2778.0,2708.0,2834.0,3059.0,3277.0,3169.32143,64.51782,3159.0,3121.0,3241.0,3363.0,3516.0,3436.96429,41.38465,3433.0,3407.0,3469.0,3604.0,3746.0,3681.32143,32.7237,3677.0,3666.0,3699.0,3728.0,3928.0,3837.21429,45.20769,3834.0,3810.0,3868.0,3891.0,4030.0,3973.67857,37.91383,3982.0,3956.0,4003.0,4021.0,4117.0,4066.92857,29.52463,4050.0,4050.0,4076.0,4817.0,5041.0,4923.0,64.45689,4923.5,4861.0,4966.5,3885.0,4453.0,4065.78571,149.16479,4013.0,3977.0,4112.0,0.07885,0.11118,0.09539,0.00797,0.09713,0.08923,0.10013
